location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,S_93d183a4,"(Ах... оох, только не сейчас.)",,,,,,"S ""%%"""
,S_3e20eee8,(Он снова и снова находит мои неизведанные слабые стороны! Неужели я всегда была такой и просто не знала об этом?),,,,,,"S ""%%"""
,S_6c944cf0,Аххх! Мммм...,,,,,,"S ""%%"""
,S_4d7bcb81,(Хотя это совершенно не важно! Как же приятно... Мяу!),,,,,,"S ""%%"""
,S_d6a98861,(Хотя это совершенно не важно! Как же приятно... Хрю!),,,,,,"S ""%%"""
,S_f6dda8d1,"(Я только что произнесла это в мыслях? О, черт...)",,,,,,"S ""%%"""
,S_49f37578,"(Мне нужно поднажать, чтобы Стуков не смог так легко играться со мной!)",,,,,,"S ""%%"""
,S_195450bc,"{size=14}(Может быть, в другом положении я и могла бы насладиться этим сполна, но мы же соревнуемся...){/size}",,,,,,"S ""%%"""
,S_10c551e0_1,*Фап-фап-фап*,,,,,,"S ""%%"""
,A_d45d8a25,"Хах, а ты упорно не сдаешь позиции... Но тебе нужно стимулировать мой член сильнее, хе-хе.",,,,,,"A ""%%"""
,A_07dfa03e,"Лижи его активнее, будто ты изголодавшаяся кошка.",,,,,,"A ""%%"""
,narrator_c034e1d0,"Сара размазывала свою слюну по члену, быстрее двигая грудью. С каждым движением ее тело все больше обдавало приятным теплом, заставляя забывать о всем вокруг.",,,,,,"""%%"""
,S_66f17cac,*Лизь* М-мяу... *Хлюп* Мммм-мяу! *Хлюп*,,,,,,"S ""%%"""
,S_188bf596,*Лизь* Х-хрю.... *Хлюп* Хрю-хрю! *Хлюп*,,,,,,"S ""%%"""
,S_f4bc03ac_1,(Это так смущает...),,,,,,"S ""%%"""
,narrator_72ad6229,Постепенно Сара все отчетливее стала чувствовать пульсацию члена в своем рту.,,,,,,"""%%"""
,S_3faeb674,"(Да! У меня получается! Стуков хоть и хороший учитель, но мой ротик делает чудеса!)",,,,,,"S ""%%"""
,narrator_8f29e396,"Внезапно Стуков стал активнее нажимать языком на клитор Сары, выбивая из нее новые звуки.",,,,,,"""%%"""
,A_50728ff7,*Лизь* *Хлюп* *Лизь*,,,,,,"A ""%%"""
,S_154fe8ff,Аххх... Мммм!!!~♥,,,,,,"S ""%%"""
,S_1c79a63b,М-мяу... Мяу-мяу!,,,,,,"S ""%%"""
,S_8acb8c8d,*Х-хрю... Хрю-хрю!,,,,,,"S ""%%"""
,S_0635df81,"(К-как же это... Классно... Кажется, я умру, если он остановится. Мое тело жаждет большего!)",,,,,,"S ""%%"""
,A_70829721,*Лизь* *Лизь* *Лизь*,,,,,,"A ""%%"""
,S_99b2bccd,(Хааа... Аххх! Не могу ни о чем думать... Мое тело так дрожит ~♥.),,,,,,"S ""%%"""
,narrator_8522d1e0,"Язык стукова проходил по всем чувствительным точкам, медленно доводя девушку до оргазма.",,,,,,"""%%"""
,S_11deefa3,"(Аххх, еще немного... Вот-вот! Ну же...)",,,,,,"S ""%%"""
,A_4b36ee74,*Хлюп* *Лизь* *Хлюп*,,,,,,"A ""%%"""
,narrator_6f72fbdb,"Стуков последний раз облизал киску Сары, отстраняясь.",,,,,,"""%%"""
,S_7dfd9e35,(Х-хах?...),,,,,,"S ""%%"""
,A_0fd8c71c,"Хотелось бы мне сейчас видеть твое поглощенное удовольствием личико, хе-хе. Ты была так близка, чтобы отдать первое очко мне! Хотя, наверное, не стоило тебе поддаваться. Твой мультиоргазм точно бы засчитался как первая кровь в этом раунде.",,,,,,"A ""%%"""
,S_4e46b4c1,"(Черт, в такие моменты так легко потерять голову и забыть о дуэли... Как бы мне хотелось, чтобы и Стуков забыл обо всей этой затее и мы бы просто провели 'тренировку'!)",,,,,,"S ""%%"""
,S_2a87a721,Я... Я совсем ничего не проигрывала! Это был мой хитрый план!,,,,,,"S ""%%"""
,A_f897f41e,Правда? Тогда почему же твоя киска так соблазнительно текла? Чтобы мне было приятнее доводить ее до оргазма?,,,,,,"A ""%%"""
,S_dba8d52b_8,...,,,,,,"S ""%%"""
,S_a475bb28,Но ты ведь потерял бдительность! А теперь получай!,,,,,,"S ""%%"""
,narrator_93dfd5e0,*Лизь* *Лизь* *Хлюп*,,,,,,"""%%"""
,narrator_aa374d42,"Сара перешла на бешеный темп, пытаясь довести Стукова до оргазма. Ее рот и грудь ублажали член Стукова со всех сторон.",,,,,,"""%%"""
,S_df337aad,(Этому извращенцу пора кончать со всем этим!),,,,,,"S ""%%"""
,narrator_bc0359f7,*Лизь* *Лизь* *Лизь*,,,,,,"""%%"""
,A_af413625,"Неплохо, неплохо, хе-хе... Пытаешься захватить инициативу или у тебя открылось второе дыхание?",,,,,,"A ""%%"""
,S_6393bd5c,"(Я чувствую, как его член начинает пульсировать! Наконец он сдается!)",,,,,,"S ""%%"""
,narrator_b34c893d,"Сара стала глубже заглатывать член, не прекращая работать языком.",,,,,,"""%%"""
,S_8a0bce4a,*Лизь* *Чмок* *Хлюп*,,,,,,"S ""%%"""
,S_ff7e1f27,"(Если его так сильно возбуждают животные звуки, то нужно воспользоваться этим, хи-хи.)",,,,,,"S ""%%"""
,narrator_d49cf8d5,"Несмотря на занятый рот Сара пыталась мурчать, создавая приятную вибрацию члену.",,,,,,"""%%"""
,narrator_d6f61af8,"Несмотря на занятый рот Сара пыталась хрюкать, создавая приятную вибрацию члену.",,,,,,"""%%"""
,S_82713256,*Хлюп* Мррррр... *Сурп* *Чмок*,,,,,,"S ""%%"""
,S_18e6315e,*Хлюп* Хрю-хррююю... *Сурп* *Чмок*,,,,,,"S ""%%"""
,A_9981daef,"Да-да-да, получается! Тебе стоит продолжать мяукатьвизжать, если хочешь получить свою порцию спермы!",,,,,,"A ""%%"""
,S_237b5296,"(Дааа! Это именно то, что я хотела сейчас услышать!)",,,,,,"S ""%%"""
,S_de2aaebb,"Кошечка хочет, чтобы ты кончил, мурр-мяяу ~♥",,,,,,"S ""%%"""
,S_ee7e25d5,"Свинка так хочет, чтобы ты запачкал ее своей спермой, хррююю ~♥",,,,,,"S ""%%"""
,S_95a43d81,*Лизь* *Лизь* *Лизь*,,,,,,"S ""%%"""
,A_0eca7247,"Арррх! Ты получишь то, что хочешь, готовься!",,,,,,"A ""%%"""
,narrator_ff22f22e,"Сара все четче ощущала вкус члена Стукова у себя во рту, предвкушая последующие ощущения.",,,,,,"""%%"""
,S_d621bb1a,"(Этот раз будет особенным, потому что я старалась больше, чем когда-либо ~♥)",,,,,,"S ""%%"""
,S_4c56f0e7,"Кошечка лижет-лижет-лижет, мурр-мяяу ~♥",,,,,,"S ""%%"""
,S_60e8cc27,"Свинка лижет-лижет-лижет, хррююю ~♥",,,,,,"S ""%%"""
,A_ed6a8b2d,"Твои пошлые чмоки... Кажется, я научил тебя обращаться с членом слишком хорошо!",,,,,,"A ""%%"""
,S_b3a9039c,"(Хах, это день я точно запомню надолго. Стуков так долго сдерживался, чтобы кончить от моего хрюканья/мяуканья, хи-хи.)",,,,,,"S ""%%"""
,S_e1ab9b63,*Лизь* Ммммм... *Лизь* Хаххх. *Лизь*,,,,,,"S ""%%"""
,narrator_603038d4,"Сара максимально заглатывала член, насколько ей позволяла грудь.",,,,,,"""%%"""
,A_b93e493b,{size=+2}Черт!!!...{/size},,,,,,"A ""%%"""
,S_06c444ed,{size=+3}ММммм!!!{/size},,,,,,"S ""%%"""
,S_268c605f,"{size=+5}(Он кончает! Он кончает, получилось!){/size}",,,,,,"S ""%%"""
,S_416dba1a,{size=+6}*Хлюп* *Сюююрп* Мммм!...{/size},,,,,,"S ""%%"""
,narrator_84871ed7,"Сперма попадала в самое горло Сары, заставляя ее чуть отстраниться. Сара продолжала водить языком, пытаясь достать всю сперму, которая ей предназначалась.",,,,,,"""%%"""
,S_73ef0a60,(Так вот какова победа на вкус...),,,,,,"S ""%%"""
,A_1166d733,"Тебе все мало? Какая же ты ненасытная, хе-хе.",,,,,,"A ""%%"""
,narrator_cf8dbe97,"Стуков постепенно заполнял рот Сары спермой, наслаждаясь животными звуками, которые иногда вырывались из девушки.",,,,,,"""%%"""
,S_68a6407a,*Сюрп* Мрррр *Чмок*,,,,,,"S ""%%"""
,S_89e96b9b,*Сюрп* Хрююю *Чмок*,,,,,,"S ""%%"""
,narrator_411bab47,"Сара облизнула головку напоследок, слизывая последнюю каплю спермы.",,,,,,"""%%"""
,intro_08846812_1,,,,,,,"intro ""%%"""
,A_964b15d5,"Фу-у-у-у-у-х, выпила все до последней капли? Хах, оказывается, иногда ты можешь быть такой хорошей девочкой.",,,,,,"A ""%%"""
,S_94814ef8,"Самое главное, что я победила!",,,,,,"S ""%%"""
,A_052539e3,"Учитывая вид передо мной и то, что мне только что отсосали, я бы поспорил, кто из нас выиграл. Но эта дуэль за тобой. Молодец.",,,,,,"A ""%%"""
,S_7783c6dc,"Эта дуэль? Значит, будет еще?",,,,,,"S ""%%"""
,narrator_71f01466,"Девушку переполняли разные чувства: с одной стороны она хотела, чтобы это повторилось, но с другой стороны ей нужно будет победить его снова.",,,,,,"""%%"""
,A_d42baee6,"А ты догадлива, хе-хе. Тебя ждет еще один этап, так что это еще не конец!",,,,,,"A ""%%"""
,S_141678f1,Ч-что?! Да ты это придумал прямо сейчас!,,,,,,"S ""%%"""
,A_1edc6dc0,"В смысле ‘придумал’??? Ладно, раз ты мне не веришь...",,,,,,"A ""%%"""
,A_7fc67c33,"*Кхм* однажды на горе Олимпе встретились два мудреца, Бианта и Питтака...",,,,,,"A ""%%"""
,S_75a23b86,"СТОП, Питтака??? Да ты же это прямо на ходу придумываешь!",,,,,,"S ""%%"""
,A_aab5fdcc,Клевета! Чтобы Я не чтил мудрейших? Дай мне договорить!,,,,,,"A ""%%"""
,S_cad3cf52,...,,,,,,"S ""%%"""
,A_72280d9c,"Так вот, обсуждали они честность благородной дуэли. А именно заметили, что одна победа не может отображать всю истинную силу дуэлянтов.",,,,,,"A ""%%"""
,S_2f9c4a76,(Да он точно выдумывает...),,,,,,"S ""%%"""
,A_4db9a516,"Тогда было созвано сто двадцать девятое заседание мудрецов и на нем единогласно принято решение о вводе второго этапа. Обосновывалось это тем, что каждый человек должен иметь второй шанс.",,,,,,"A ""%%"""
,C_b69e7ec2,(Эти мудрецы действительно мудры...),,,,,,"C ""%%"""
,S_4eee19a2,"(Сай'мон, ты хоть не ведись на эту чушь! Это еще одна сильная сторона Стукова, помимо вечной дрочки: заливать он знатно умеет...)",,,,,,"S ""%%"""
,S_709c2da6,"СТОП, хватит твоих рассказов!",,,,,,"S ""%%"""
,A_940810d7,...,,,,,,"A ""%%"""
,A_72e8af23,"{size=-7}Хамка, не чтит память мудрецов...{/size}",,,,,,"A ""%%"""
,A_37f3325c,Ладно-ладно...,,,,,,"A ""%%"""
,A_43f32dd2,"В общем, дуэль проводится в два этапа. Первый ты только что прошла, но настоящее испытание еще впереди! Так что отдохни и с новыми силами мы начнем завершающий этап!",,,,,,"A ""%%"""
,S_47eeabf5,"За это я заставлю тебя кончить так, чтобы тебе больше никогда не хотелось, чертов извращенец!",,,,,,"S ""%%"""
,A_98b84cd7,"Хе-хе-хе, на это я и рассчитываю *подмигнул*.",,,,,,"A ""%%"""
,narrator_164ace7e,"Вы уже видели данную сцену, хотите ли ее пропустить?",,,,,,"""%%"""
,narrator_cbdcadc5,И так началась следующая дуэль между Сарой и Стуковым.,,,,,,"""%%"""
,S_f7cbe774,"(Соберись, Сара! Мы не можем допустить, чтобы такое повторилось снова!)",,,,,,"S ""%%"""
,S_b2cb004f,"М-мяу! К-кошечке так п-приятно, но она просит остановиться... М-мяяяу...",,,,,,"S ""%%"""
,S_7f1ad24d,Хрю-хрю! Свинке еще рано становиться грязной!... Хрююююю!,,,,,,"S ""%%"""
,narrator_87e01df8,Стуков с характерным хлюпом отстранился.,,,,,,"""%%"""
,A_62c6edc1,"Отлично, просто отлично. Ты молодец, все схватываешь на лету! Да и теперь это действительно больше похоже на животные звуки, хе-хе-хе.",,,,,,"A ""%%"""
,S_ac8c7151,"(Этот извращенец решил поддаваться мне, он точно недооценивает меня. Но вот условие... которое он поставил.)",,,,,,"S ""%%"""
,S_e5035504,"(Если я хочу чтобы он прекратил играться с моей киской, мне просто нужно... начать издавать животные звуки.)",,,,,,"S ""%%"""
,S_de4501a0,"(Он, наверное, думал, что я не пойду на это. Мы доведем этого извращенца до оргазма, чтобы он узнал, на что мы способны в полной мере!)",,,,,,"S ""%%"""
,S_9eade241,*Лизь* *Лизь* *Лизь*,,,,,,"S ""%%"""
,S_f2c3fd72,"(Я уже не понимаю, кто из нас возбужден больше... Чувствую, как моя смазка стекает по киске. Я сейчас такая чувствительная...)",,,,,,"S ""%%"""
,S_08138d33,Хааа... Аххх!,,,,,,"S ""%%"""
,narrator_477bc91f,"Сара перестала облизывать головку, прислушиваясь к ощущениям собственного тела. Внизу ее живота рождались приятные спазмы.",,,,,,"""%%"""
,A_1fdc8532,"Ну что, время продолжить?",,,,,,"A ""%%"""
,S_c60a053d,!!!,,,,,,"S ""%%"""
,A_27a982ff,Слу-у-у-у-урп.,,,,,,"A ""%%"""
,S_c1f4bad8,У-у-у-у-у-у-!!,,,,,,"S ""%%"""
,S_249017c8,"(Черт, он только начал, а я уже готова кончить. Мне нужно начинать немедленно мяукать если я не хочу кончить прямо сейчас!)",,,,,,"S ""%%"""
,S_65db7a1e,"(Черт, он только начал, а я уже готова кончить. Мне нужно начинать немедленно визжать если я не хочу кончить прямо сейчас!)",,,,,,"S ""%%"""
,S_4874e51f,Мрррр! Кошечкам нельзя кончать! Нет... Ммяяяу!,,,,,,"S ""%%"""
,S_1d5c8126,"Хрю-хрююююю! Свинка не хочет, чтобы ты продолжал лизать ее!",,,,,,"S ""%%"""
,A_b8ff5db4,Ты отлично справляешься! Эти животные звуки просто сводят меня с ума. Продолжай в том же духе и ты сможешь избежать оргазма.,,,,,,"A ""%%"""
,S_da67d5ae,Ммм!,,,,,,"S ""%%"""
,S_31d58934,"(Я скоро перестану понимать, кто я... Тело без разрядки чувствует себя таким неудовлетворенным, а кончать совсем нельзя...)",,,,,,"S ""%%"""
,S_98e0b434,"(Нужно усерднее работать с его членом! Мое тело совершенно отказывается помогать мне, поддаваясь его манипуляциям!)",,,,,,"S ""%%"""
,S_e9496744,*Хлюп* *Лизь* *Хлюп*,,,,,,"S ""%%"""
,A_ef61a3cd,*Лизь* *Лизь* *Лизь*,,,,,,"A ""%%"""
,S_b522a4d1,"Ммяяяу! М-мяу! Ты же не хочешь, чтобы кошечка расстроилась? Тогда не позволь ей кончить, мууур...",,,,,,"S ""%%"""
,S_61ab4b30,"Хрю! Хрю-хрю! Свинке рано кончать! Свинка хочет поиграть еще, хрююю...",,,,,,"S ""%%"""
,S_66f15cec,"(Хах... Это сложнее, чем я думала. С каждым разом сдерживаться все невыносимее! А довести мое тело становится еще проще...)",,,,,,"S ""%%"""
,A_d70b1b5e,"Как жаль, что нам приходится останавливаться. Ты действительно не хочешь кончить?",,,,,,"A ""%%"""
,S_752feada,(Он пытается соблазнить меня? Нет уж!),,,,,,"S ""%%"""
,S_adbf0377,"В другой раз, Стуков. Пока кончить должен только ты!",,,,,,"S ""%%"""
,A_e9b10876,"Охо-хо, вот это настрой! Не отказывайся раньше времени, детка. Все еще впереди, хе-хе.",,,,,,"A ""%%"""
,S_e9496744_1,*Хлюп* *Лизь* *Хлюп*,,,,,,"S ""%%"""
,S_b0bf6e06,(Нужно как можно скорее заставить его кончить!),,,,,,"S ""%%"""
,narrator_6dcb9753,"Сара стала быстрее подымать свою грудь, активнее проходясь ей по члену Стукова.",,,,,,"""%%"""
,A_a31f892d,"Черт, когда я вижу, как ты выкладываешься, мне тоже хочется выложиться по полной!",,,,,,"A ""%%"""
,S_96346557,"Ах, нет, стой!",,,,,,"S ""%%"""
,S_556621f7,"Ооооо! Моя киска, как приятно!",,,,,,"S ""%%"""
,narrator_6da88988,"Игнорируя слова девушки, Стуков принялся вылизывать киску Сары.",,,,,,"""%%"""
,A_7a3a842f,"Знаю, я чувствую как вздрагивает все твое тело. Чем больше ее вылизываю, тем больше хочется!",,,,,,"A ""%%"""
,S_4c7f8c7a,"(Я так долго не продержусь, ч-что же мне делать!)",,,,,,"S ""%%"""
,A_ec5efa4c,"Давай, ты уже рядом. Кончай или мяукай, решение за тобой!",,,,,,"A ""%%"""
,A_d1f7e5ca,"Давай, ты уже рядом. Кончай или визжи, решение за тобой!",,,,,,"A ""%%"""
,S_cbe9def1,"(Я не могу сейчас кончить, как бы мне ни хотелось. Не могу!)",,,,,,"S ""%%"""
,S_a99d4a03,М-мяу! М-мяяяу! Р-р-р-р-р М-Я-Я-Я-ЯУ!,,,,,,"S ""%%"""
,S_dbbd11d0,Х-хрю! Х-хрю! Хрю-ю-ю-ю-ю!,,,,,,"S ""%%"""
,A_bdc96515,"Я хоть и остановился, но ты все еще дрожишь. Это достойно похвалы!",,,,,,"A ""%%"""
,S_130e209f,"(Мое тело больше не выдержит... Я либо сама трахну его рот своей киской, либо сойду с ума!)",,,,,,"S ""%%"""
,A_f7fe0d21,"Хех, дух соревнования заставляет тебя наяривать своей грудью мой член быстрее? Тогда мне стоит преподать тебе ценный урок.",,,,,,"A ""%%"""
,S_0bb5e3d4,Хах?...,,,,,,"S ""%%"""
,A_506b4dba,С каждым разом ты выдерживаешь все меньше и меньше? Подходы между твоими оргазмами уменьшаются.,,,,,,"A ""%%"""
,S_73a93a52,"Не только я поддаюсь: твой член становится тверже, ты также уже на грани!",,,,,,"S ""%%"""
,A_6f680d58,"В самую точку, твои стоны вперемешку с животными криками просто вышибают мне мозг!",,,,,,"A ""%%"""
,S_1de9f4cd,"Ну вот и отлично, скоро я выжму тебя досуха!",,,,,,"S ""%%"""
,S_4b1f7793,*Сюрп* *Хлюп* *Сюрп*,,,,,,"S ""%%"""
,S_c8046390,"(Да-да-да, его член определенно начал подавать признаки готовности к разрядке. У него стальная выдержка, если он сумел сдерживаться так долго!)",,,,,,"S ""%%"""
,S_3ccbac11,*Лизь* *Хлюп *Лизь*,,,,,,"S ""%%"""
,S_764db985,"(Ах... Ммммм, к-как же жаль, что я ей не обладаю!)",,,,,,"S ""%%"""
,A_2b82b408,"Между первой и второй, как говорится!",,,,,,"A ""%%"""
,S_62da32c0,Мммм...,,,,,,"S ""%%"""
,S_e81a1cc9,"(Он еще даже не начал, а я уже готова мяукать!)",,,,,,"S ""%%"""
,S_a02884e2,"(Он еще даже не начал, а я уже готова визжать!)",,,,,,"S ""%%"""
,S_8965b209,Мн... ням... нмя... слю-ю-ю-ю-рп...,,,,,,"S ""%%"""
,A_6a5ab428,"Черт, ты так стонешь, что я не могу удержаться!",,,,,,"A ""%%"""
,S_461c3b36,"(К-кошечке приятно, кошечка любит, когда ее вылизывают!)",,,,,,"S ""%%"""
,S_aaf473fd,Ммяяяу! Мяу! Ммяяяу! К-кошечка не хочет кончать! Мяу!,,,,,,"S ""%%"""
,S_c9487a25,Кошечке нельзя кончать Му-у-у-ур-р-р... ~♥,,,,,,"S ""%%"""
,S_54f5c288,"(Он так грязно меня вылизывает, будто я действительно свинка, хрю-хрю.)",,,,,,"S ""%%"""
,S_9ea7a822,"Хрююююю! Хрю! Не кончать, хрю-хрю-хрю не-кон-чать!",,,,,,"S ""%%"""
,S_d40635db,Свинка не должна так много кончать... ~♥,,,,,,"S ""%%"""
,A_f5e20288,"Я же только прикоснулся, ха-ха-ха.",,,,,,"A ""%%"""
,A_612f8d61,Ну уж нет! Не в этот раз!,,,,,,"A ""%%"""
,S_8aadc883,!!!,,,,,,"S ""%%"""
,S_47db8603,"(О-о-о нет, он не может просто так! Она о-о-чень чу-у-у-увствительна-а-а-ая!)",,,,,,"S ""%%"""
,narrator_2cd51ca5,"Стуков не стал останавливаться, продолжая трахать Сару языком.",,,,,,"""%%"""
,S_3bdfe71e,"Ммяяяу! Он идет, мяу-МЯУ! К-кошечка не хочет, но к-кошечка... КОНЧАЕТ... МММ!!!",,,,,,"S ""%%"""
,S_f5e5c509,{size=+15}Мя-я-я-я-я-я-я-я-я-яу!!!{/size},,,,,,"S ""%%"""
,S_17206a4e,Т-ты м-меня обманул... мяу. Ты должен был остановиться!,,,,,,"S ""%%"""
,S_b35babed,Хе....! Ммммм... мяу. П-почему ты не остановился?,,,,,,"S ""%%"""
,A_72f960c5,"Я просто не мог остановиться. Ты была такая аппетитная, а когда замяукала во время оргазма, мне просто башку снесло! Ты прирожденная кошка.",,,,,,"A ""%%"""
,S_b1c04545,{size=+7}Хрююююю! Хрю! Кон-кон-кон-кон! КОНЧАЮ!!!{/size},,,,,,"S ""%%"""
,S_6487aee5,{size=+15}Хр-ю-ю-ю-ю-ю-ю-ю-ю-ю-ю-ю-ю!!!{/size},,,,,,"S ""%%"""
,S_f693621d,Т-ты м-меня обманул... хрю. Ты должен был остановиться!,,,,,,"S ""%%"""
,S_8ef3be9f,Хе....! Ммммм... хрю. П-почему ты не остановился?,,,,,,"S ""%%"""
,A_76286476,"Я просто не мог остановиться. Ты была такая аппетитная, а когда завизжала во время оргазма, мне просто башку снесло! Ты прирожденная свинка.",,,,,,"A ""%%"""
,S_d2a55905,Мы же договаривались!,,,,,,"S ""%%"""
,A_0676f6f2,"Прости, детка, ты слишком пошло виляла своим задом, так что я не смог остановится, хах.",,,,,,"A ""%%"""
,S_2626727d,"Ну держись, чертов извращенец! Я так просто этого не оставлю.",,,,,,"S ""%%"""
,A_f8511c3f,"Ха-ха-ха-ха, прям как глоток свежего воздуха?",,,,,,"A ""%%"""
,narrator_ca531840,"С каждым движением Сара двигалась все быстрее, выгибаясь в пояснице.",,,,,,"""%%"""
,A_0dc1fbbb,"Твое тело так остро реагирует... Мне даже стало интересно, когда ты заработаешь свой первый балл...",,,,,,"A ""%%"""
,S_cefffad2,"Очень скоро! Я просто немного поддавалась, чтобы тебе не было так обидно!",,,,,,"S ""%%"""
,S_8f01e1a2,*Сюрп* *Лизь* *Хлюп*,,,,,,"S ""%%"""
,S_98446069,"(Я уже и сама не верю, что у него реально выиграть. Но, кажется, от проигрыша ты ничего не теряешь, хи-хи.)",,,,,,"S ""%%"""
,S_90dddf64,(Мы же в любой момент сможем повторить нашу дуэль... ~♥),,,,,,"S ""%%"""
,S_ca351e49,*Лизь* *Сюрп* *Лизь*,,,,,,"S ""%%"""
,A_ec2f8d0c,"У меня есть кое-какая интересная идея. Думаю, тебе понравится.",,,,,,"A ""%%"""
,S_f982474f,"Н-не нужно никаких идей, просто кончай уже и все!",,,,,,"S ""%%"""
,A_afdd6c55,"Ну уж нет, это ты позаботься о моем члене, а мне нужно уделить внимание твоей текущей киске!",,,,,,"A ""%%"""
,S_60bed6cb,"(Ах, с одной стороны я хочу, чтобы он отстал от моей киски, а с другой - чтобы не останавливался!)",,,,,,"S ""%%"""
,narrator_2da82d82,"Спустя мгновение Стуков выпустил струю воздуха из своего рта, нацеленную на влажную киску.",,,,,,"""%%"""
,S_5afa23a0,"О-о-о-о-о!!! Только не это, п-перестань! Моя киска!",,,,,,"S ""%%"""
,A_f5bd41ab,"Я не могу перестать, тебе же нравится. Если хочешь, чтобы я перестал, займись лучше моим членом!",,,,,,"A ""%%"""
,S_1894262d,Слурп-слурп.,,,,,,"S ""%%"""
,S_71db54c1,"(Хоть я только что и получила разрядку, но я так еще раз кончу!)",,,,,,"S ""%%"""
,S_a8ac68ed,Мммяу! Ммяяяууу! Кошечка просит прекратить! Х-хатит... М-Я-Я-Я-Я-Я-ЯУ,,,,,,"S ""%%"""
,S_5ad7d425,Хххрю! Хрюшка еще не готова кончить. Нееетт... Хрррюю!,,,,,,"S ""%%"""
,A_1d404287,"Ого, ты держишься так стойко. Я удивлен. Неужели не хочешь, чтобы я лизнул твою киску?",,,,,,"A ""%%"""
,S_813fd46e,"(Ах, если он к ней прикоснется, я моментально кончу, а этого нельзя допустить.)",,,,,,"S ""%%"""
,S_7fba1381,"Р-р-р-р-р-р-р... нет, кошечка говорит, что не хочет, мяяяу...",,,,,,"S ""%%"""
,S_093ef7ac,Хххрю! Хрюшка против!!,,,,,,"S ""%%"""
,A_3cae21aa,Подумай дважды... это будет супер приятно.,,,,,,"A ""%%"""
,S_03d841bd,"Н-нет... на что ни пойдешь ради того, чтобы утереть твою самодовольную задницу.",,,,,,"S ""%%"""
,A_736ae663,"Я чувствую твой дух победы, он прямо бурлит в тебе, хе-хе-хе.",,,,,,"A ""%%"""
,A_1cc2a423,"Но если ты не поторопишься, я не смогу удержаться и вылижу эту сочащуюся киску!",,,,,,"A ""%%"""
,S_c60a053d_1,!!!,,,,,,"S ""%%"""
,S_3ea9962b,*Лизь* *Лизь* *Хлюп*,,,,,,"S ""%%"""
,S_f10d4bb8,(Это же не может продолжаться вечно! Я должна справиться!,,,,,,"S ""%%"""
,S_9eade241_1,*Лизь* *Лизь* *Лизь*,,,,,,"S ""%%"""
,A_6e468365,"Хе-хе, это уже намного лучше! В таком темпе у тебя может что-то получиться...",,,,,,"A ""%%"""
,S_e9496744_2,*Хлюп* *Лизь* *Хлюп*,,,,,,"S ""%%"""
,S_5a27d6cd,"(Его член начинает набухать! Еще немного и я смогу заработать свое первое очко, а там пойдет как по маслу!)",,,,,,"S ""%%"""
,S_117f0846,{size=+15}Ням... мням-ням!!!{/size},,,,,,"S ""%%"""
,narrator_3adbc3f4,"Сара глубже заглатывала член Стукова, облизывая его со всех сторон.",,,,,,"""%%"""
,S_9eade241_2,*Лизь* *Лизь* *Лизь*,,,,,,"S ""%%"""
,S_58880e4c,"(Да!!! Я чувствую, как он пульсирует все сильнее! Я на правильном пути!)",,,,,,"S ""%%"""
,narrator_80c56c8e,"Сара уже не стеснялась издавать громкие хлюпающие, а подчас прямо-таки животные звуки, доводя Стукова до оргазма.",,,,,,"""%%"""
,S_f460260b,*Хлюп* *Сурп* *Сююююрп*,,,,,,"S ""%%"""
,A_14f80f04,"Черт, ЭТО ПРОСТО НЕЧТО. Твоя скорость... ты прямо пытаешься выжать все из меня!",,,,,,"A ""%%"""
,A_8fca10ff,"ДАААА!!! Она идет, ты добилась своего. Тебе стоит подготовиться, если не хочешь быть залита спермой с ног до головы!",,,,,,"A ""%%"""
,S_c30a72b2,(Я не собираюсь выпустить и капли из своего рта! Я достаточно натренировалась за это время.),,,,,,"S ""%%"""
,A_da918c2d,"Это просто превосходно, ты знаешь, как это должно быть!",,,,,,"A ""%%"""
,A_e12bcb07,"Но не думай, что я не отблагодарю тебя, мы должны кончить вместе!",,,,,,"A ""%%"""
,S_c60a053d_2,!!!,,,,,,"S ""%%"""
,narrator_5a01629c,"Стуков стал тереть клитор Сары большим пальцем, надавливая на него. Сара не прекращала движение языком, сама приближаясь к разрядке.",,,,,,"""%%"""
,S_fd3eac6c,"(Как же это нечестно! Ах... Я сейчас супер чувствительная, н-е-е-е-ет!)",,,,,,"S ""%%"""
,A_d9c3fec9,Арххх! Черт...,,,,,,"A ""%%"""
,S_cb24e1d9,Ммм...,,,,,,"S ""%%"""
,S_67f7b0cf,(Заполняет... он м-меня заполняет... мой рот... моя киска...),,,,,,"S ""%%"""
,narrator_16a6ffef,"Рот Сары стала заполнять сперма, пока ее разум уносило накатившими ощущениями.",,,,,,"""%%"""
,S_45aa7d39,(М-мяу! Ммяяяу! КОШЕЧКА кончает!!!),,,,,,"S ""%%"""
,S_90fdbb38,(Мяу-МЯУ-МЯЯЯЯУ!!!),,,,,,"S ""%%"""
,S_9388c70b,(Х-хрю! Хрююююю! Я не могу сдержать это хр-рюююю!!!),,,,,,"S ""%%"""
,S_d287adbe,*Гулп* Мммм...*Гулп* *Хлюп*,,,,,,"S ""%%"""
,A_ab8ca530,Ооода!!!,,,,,,"A ""%%"""
,S_c23f3d35,(Как же ее много!!!),,,,,,"S ""%%"""
