location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,S1_2c97687c,"(Так много размышлений, Лиззара.)",,,,,,"S1 ""%%"""
,L_7bd98d54,Мммнг.... *Хлюп* Ааххх...,,,,,,"L ""%%"""
,L_140aa728,(Почему... Почему я чувствую себя так необычно?),,,,,,"L ""%%"""
,S1_e6403096,"(Забудь о мысли, что так не должно быть. Это нормально... Вас обманывали все это время, что это плохо, что это неправильно...)",,,,,,"S1 ""%%"""
,L_3d5129fa,(Обманывали?),,,,,,"L ""%%"""
,S1_2f108aaa,"(Не может быть чем-то плохим то, что дано нам от рождения. Все эти сказки про грех полный бред. Выкинь это из головы, милашка.)",,,,,,"S1 ""%%"""
,S1_83977fb2,"(Мммм... Я представляю, как бы я вела себя, если бы у меня появился рот...)",,,,,,"S1 ""%%"""
,S1_39ad86fc,(Я определенно сразу же отсосала бы кому-нибудь член...),,,,,,"S1 ""%%"""
,L_bc89dfdb,!!!,,,,,,"L ""%%"""
,L_308bc7e2,"(Ч-что? П-прекрати такое говорить во время того, как целуешь меня...)",,,,,,"L ""%%"""
,narrator_250df1b2,"Королева Клинков целовала все с большим напором, ощущая прилив сил из-за пошлых картинок перед глазами.",,,,,,"""%%"""
,S1_530f2a7f,"(Да-да, все верно! Ах, Лиззара, я бы отсосала любые члены, которые попались бы у меня на пути. Маленькие, большие, толстые... черт, да любые, главное - члены!)",,,,,,"S1 ""%%"""
,L_038a1e19,(Н-нет... прекрати... я не хочу это слушать...),,,,,,"L ""%%"""
,S1_33732b3c,"(Я бы использовала свой язычок... я бы ублажала их, как только смогла.)",,,,,,"S1 ""%%"""
,S1_045ab0d7,(Этот новый... Совершенно незабываемый опыт. Даже представлять одно удовольствие.),,,,,,"S1 ""%%"""
,narrator_66029ca1,"Королева Клинков активнее задействовала свой язык, полностью погружаясь в созданную фантазию.",,,,,,"""%%"""
,narrator_a164ad5a,"Лиззара оторопела от такого напора, пытаясь сомкнуть свои губы и сопротивляться, но она явно уступала девушке по силе.",,,,,,"""%%"""
,S1_018e76b3_1,*Сюрп* *Хлюп*,,,,,,"S1 ""%%"""
,S1_2696c6fa,"(Ммм, ты быстро учишься...)",,,,,,"S1 ""%%"""
,L_ec281eea,(Ах... нет... я пытаюсь выбраться и остановить все это...),,,,,,"L ""%%"""
,S1_9cd66c32,"(Да все верно, это можно назвать небольшой игрой. Я пытаюсь заполнить твой ротик, а ты должна выталкивать меня своим язычком.)",,,,,,"S1 ""%%"""
,L_a3969d87,(Нет! П-просто остановись!),,,,,,"L ""%%"""
,narrator_764e6771,*Хлюп* *Чмок* *Сюрп*,,,,,,"""%%"""
,L_bf87762e,"(Мммг, сколько это уже длится? Как можно заниматься этим так долго?)",,,,,,"L ""%%"""
,L_1f90de83,"(Кажется, что мое тело буквально сгорает от стыда... Ах, она делает это так развязно... Насколько грязная она...)",,,,,,"L ""%%"""
,L_7137c9e1,(Я чувствую ее слюну повсюду. Нельзя так просто обмениваться ей... Это же что-то... Л-личное?),,,,,,"L ""%%"""
,S1_d29aa063,Ммм...,,,,,,"S1 ""%%"""
,narrator_dcd5c4fc,"Королева Клинков постепенно сбавляла обороты, неохотно отрываясь от припухших губ. Она с удовольствием смотрела на ниточку слюны, которая тянулась между ними.",,,,,,"""%%"""
,S1_3afe8cc7,"(Теперь можно сказать, что мы... Связаны, хи-хи.)",,,,,,"S1 ""%%"""
,L_ac8462f6,(Не говори это... Так!),,,,,,"L ""%%"""
,S1_7ff5feca,(Ты держишься очень хорошо для первого раза. Несмотря на твое 'сопротивление'...),,,,,,"S1 ""%%"""
,S1_95625825,"(Да и учишься намного быстрее, чем можно было предположить.)",,,,,,"S1 ""%%"""
,intro_6c1e12ed,,,,,,,"intro ""%%"""
,narrator_08d5f23d,"Королева Клинков еле сдерживала себя, чтобы снова не продолжить этот важный урок. Она не отрывала свой взгляд от лица Лиззары.",,,,,,"""%%"""
,S1_1dc56d96,"(Ты можешь стать лучшей любовницей в поцелуях, если продолжить в таком же духе, хах.)",,,,,,"S1 ""%%"""
,L_eb0c6f2c,(Я-я... Спасибо.),,,,,,"L ""%%"""
,L_bc89dfdb_1,!!!,,,,,,"L ""%%"""
,L_fdc15601,"(Я... я что, ее поблагодарила??? За что... за то, что она сделала со мной... за такое не благодарят, а наоборот! Она точно со мной что-то сделала... это все не я... это не могу быть я!)",,,,,,"L ""%%"""
,S1_42f491f8,"(Ха-ха-ха, черт, да ты прониклась поцелуями, как я вижу. Неужели этот первый так сильно вскружил тебе голову? Ну ладно, мне льстит, что я вызываю у тебя такие бурные эмоции. Теперь мы действительно связаны, Лиззара. Очень близкими общими воспоминаниями.)",,,,,,"S1 ""%%"""
,S1_08255afe,"(Кажется, я до сих пор чувствую вкус твоих губ, ммм...)",,,,,,"S1 ""%%"""
,L_84e0abf1,(Я обойдусь без всяких знаний любовниц...),,,,,,"L ""%%"""
,S1_ce6c7361,(Как жаль... А на очереди у нас очень даже интересная вещица.),,,,,,"S1 ""%%"""
,L_6325ab47,(Вещица? Какая?),,,,,,"L ""%%"""
,L_c34c2fa4,"(Черт... кажется, мое любопытство берет верх... почему мне так интересно... она только и может придумывать какие-то ужасные и грязные вещи... я не должна.)",,,,,,"L ""%%"""
,S1_6ceb1044,"(Так тебе интересно, милашка?)",,,,,,"S1 ""%%"""
,L_c701f248,(Н-нет!),,,,,,"L ""%%"""
,S1_a66f67e1,"(Ну ладно... Тогда до встречи, наглая лгунья, ха-ха.)",,,,,,"S1 ""%%"""
,L_118ae6cf,"(Я не лгунья! Мне абсолютно безразлично! Я выдержу все, что ты придумаешь!)",,,,,,"L ""%%"""
,narrator_4036e019,*Сю-ю-ю-рп* *Чмок*,,,,,,"""%%"""
,narrator_eef1db8d,"Помещение наполнилось похотливыми звуками, обе девушки были полностью поглощены процессом.",,,,,,"""%%"""
,S1_489530a6,"(Все продвигается намного быстрее... Еще немного и ты перехватишь всю инициативу, Лиззара!)",,,,,,"S1 ""%%"""
,L_e3f15610,(Не-неправда!),,,,,,"L ""%%"""
,narrator_4036e019_1,*Сю-ю-ю-рп* *Чмок*,,,,,,"""%%"""
,S1_219d5e72,(Сжалишься и не станешь занимать мое место? Как благородно...),,,,,,"S1 ""%%"""
,narrator_4e32539e,"Лиззара едва понимала, о чем говорит Королева Клинков, полностью отдавая себя поцелую. У протосса оставались силы только на жалобные стоны, когда девушка игриво прекращала поцелуй.",,,,,,"""%%"""
,S1_30bd7c8b,"*Хлюп* У тебя такой развратный язычок, милашка... *Сюрп*",,,,,,"S1 ""%%"""
,S1_065013bd,"(Мне так нравится, когда ты себя не сдерживаешь. В тебе столько потенциала, хи-хи.)",,,,,,"S1 ""%%"""
,L_185e5d7e,(Мммм... Это не так! Ты сама это придумала...),,,,,,"L ""%%"""
,S1_005b53bd,(Хм?),,,,,,"S1 ""%%"""
,narrator_51984884,"Королева Клинков резко оторвалась от протосса, хищно облизываясь.",,,,,,"""%%"""
,L_3effdd92,(А? П-почему...),,,,,,"L ""%%"""
,narrator_83335d4a,"Девушку забавлял растрепанный и растерянный вид Лиззары, которая не решалась целовать Королеву Клинков первая.",,,,,,"""%%"""
,S1_973a19f5,"А ты не отстаешь, в этот раз все более активно работаешь языком, молодец.",,,,,,"S1 ""%%"""
,L_d51d3ed5,(Т-тебе показалось...),,,,,,"L ""%%"""
,S1_c2b2114a,"Брось, я же вижу желание в твоих глазах. Разве ты не хочешь большего? ",,,,,,"S1 ""%%"""
,L_13d61f01,(Ммм...),,,,,,"L ""%%"""
,S1_338d1963,(Ты еще помнишь о моем предложении? Я говорила тебе об интересной... вещице?),,,,,,"S1 ""%%"""
,S1_6e18fa4d,"(Самое время перейти на новую стадию твоего обучения, милашка.)",,,,,,"S1 ""%%"""
,narrator_94db29d6,"Мысли о том, что же приготовила для Лиззары Королева Клинков, вызывали в протоссе необъяснимый трепет. Она пыталась подавить его, думая о глупости своего интереса, но едва заметная улыбка выдавала ее истинные желания.",,,,,,"""%%"""
,L_3ac2ab04,(Помню... наверное.),,,,,,"L ""%%"""
,S1_eb59c5fa,(Хочешь научиться чему-то новенькому?),,,,,,"S1 ""%%"""
,narrator_e7cb20f2,Лиззара смотрела на девушку перед собой широко распахнутыми от удивления глазами.,,,,,,"""%%"""
,L_48a2cc24,(Ты... спрашиваешь у меня?),,,,,,"L ""%%"""
,S1_aca0e3d3,(У кого же еще?),,,,,,"S1 ""%%"""
,L_68ba1c94,(Ну... Не то чтобы у меня было право выбора.),,,,,,"L ""%%"""
,L_4c744e18,"(Ты всегда берешь то, что хочешь. Даже если я отказываюсь.)",,,,,,"L ""%%"""
,L_824d34f7,(Зачем противиться попусту?),,,,,,"L ""%%"""
,S1_900b9332,"(Неплохой ход... Сказать ‘да’, не говоря это напрямую. Я с первой встречи поняла, что ты не такая уж и глупая добыча, Лиззара. Как бы ты ни притворялась.)",,,,,,"S1 ""%%"""
,narrator_e722f397,"Королева Клинков получала истинное удовольствие, исследуя новые грани терпения Лиззары. Девушка не жалела слюны, наблюдая за тем, как закатываются глаза протосса от удовольствия при смешивании жидкости на ее губах.",,,,,,"""%%"""
,narrator_e8077e37,*Хлю-юп* *Чмок* *Хлюп*,,,,,,"""%%"""
,narrator_759e8526,"Любопытство терзало душу девушки, все чаще в голову лезли мысли о том, что же на этот раз приготовила для нее вероломная Королева Клинков. Что за испытание предстоит пройти на этот раз Лиззаре?",,,,,,"""%%"""
,L_98c61d1c,"(Она... Специально тянет. И не говорит, что придумала.)",,,,,,"L ""%%"""
,L_af89ece9,*Сюрп* Мммнмнг! *Чмок* *Чмок*,,,,,,"L ""%%"""
,L_55e25647,"(Я не могу думать ни о чем... кроме ее слов, мммм...)",,,,,,"L ""%%"""
,S1_b6f94a7c,"(Ха-ха-ха, ты вся дрожишь от предвкушения. Так сильно хочешь, чтобы я развратила твое сознание еще больше?)",,,,,,"S1 ""%%"""
,L_131ae40e,(Ах...),,,,,,"L ""%%"""
,narrator_101b17eb,"Девушка с особым напором углубляла поцелуй, хозяйствуя языком в чувствительном ротике протосса.",,,,,,"""%%"""
,narrator_574d32b8,*С-ю-ю-юрп* *Чмок* *Хлю-юп*,,,,,,"""%%"""
,L_377e180a,"(ННнг, ее язык такой... Пошлый!)",,,,,,"L ""%%"""
,L_f9cf7211,(Ха?),,,,,,"L ""%%"""
,narrator_43e68a5c,"Лиззара не сразу заметила, что что-то кроме языка Королевы Клинков стало изучать ее рот, медленно проникая в него.",,,,,,"""%%"""
,narrator_33015ede,*Сюрп* Ммммх...*Чмок* *Сюрп*,,,,,,"""%%"""
,L_40ec7105,(Ч-что это? Мне... мне кажется?),,,,,,"L ""%%"""
,S1_5d1b2a76,(Кажется что?),,,,,,"S1 ""%%"""
,L_4bb2e4f8,"(Ах, нет!)",,,,,,"L ""%%"""
,L_bf2526d7,(Что-то шевелится! И пытается попасть мне в рот...),,,,,,"L ""%%"""
,S1_cad646e6,"(Ха-ха-ха, конечно. Это мой язык. До этого момента тебе все очень даже нравилось...)",,,,,,"S1 ""%%"""
,L_8581f7bc,Мммнг.... *Сюрп* Ннн...,,,,,,"L ""%%"""
,L_c6c65dcc,(Н-нет! Это что-то другое!),,,,,,"L ""%%"""
,S1_ad33614b,(А... Ты об этом. А что тебя смущает?),,,,,,"S1 ""%%"""
,L_9af4a5ae,(Все! Я-я... я не хочу чтобы что-то лезло ко мне в рот!),,,,,,"L ""%%"""
,narrator_3f5075c8,"Лиззару все больше пугало постороннее шевеление в своем рту, от чего она пыталась вырваться. Но хватка Королеву Клинков была сильнее, чем страх протосса.",,,,,,"""%%"""
,S1_4d001912,(Мммм... Успокойся. Все идет четко по плану. Ты ведь сама на это согласилась...),,,,,,"S1 ""%%"""
,S1_37eaff80,(Да и скоро все уже закончится.),,,,,,"S1 ""%%"""
,L_6e869680,!!!,,,,,,"L ""%%"""
,S1_c5a7bc60,"(Принимай желанного гостя, хи-хи. Он тоже хочет поиграться с тобой!)",,,,,,"S1 ""%%"""
,narrator_243dd624,"Отодвинув немного голову, Королева Клинков дала возможность паразиту показаться, он был весь покрытый слюной обеих девушек и издавал странный чавкающий звук.",,,,,,"""%%"""
,L_bcedfcb1,(А? Ч-что это за шутки...),,,,,,"L ""%%"""
,narrator_148a29f4,"Лиззара не могла смириться с тем, что что-то неизвестное очень упорно пыталось проникнуть в нее. Она не могла сомкнуть губы, как бы ни пыталась.",,,,,,"""%%"""
,S1_c025f700,"Ты все сопротивляешься... Но он уже достаточно глубоко проник, так что тебе не удастся от него избавиться!",,,,,,"S1 ""%%"""
,L_c3e3d502,"(Н-нет... Мой язык! Это существо! Оно насилует мой язык, ммм...)",,,,,,"L ""%%"""
,S1_409c47b1,"(Ооо, неужели тебе это нравится больше, чем наши поцелуи?)",,,,,,"S1 ""%%"""
,L_7e252e60,(Что? Как мне может нравиться что-то подобное?!),,,,,,"L ""%%"""
,L_fc46e42a,"(Ах... как бы я ни старалась, я ничего не могу с ним поделать! Он такой большой и так странно двигается. Это ужасно! Я не должна его впускать в себя!)",,,,,,"L ""%%"""
,narrator_03fded4e,*Хлюп* *Чмок* *Сюрп*,,,,,,"""%%"""
,S1_6fa77e24,"(Ты права, мне нужно было быть более настойчивой с тобой. Я все же жалела тебя, ведь для тебя это в новинку...)",,,,,,"S1 ""%%"""
,L_669e39c0,(Ах... нет... он такой активный... ни на секунду не ослабляет напор!),,,,,,"L ""%%"""
,S1_b7787bd6,"(Я его могу понять, я бы тоже так и норовила залезть в тебя, ммм.)",,,,,,"S1 ""%%"""
,narrator_e708c4a7,"Королева Клинков жадно облизывалась, представляя, как она могла бы терзать невинный ротик Лиззары, если бы не сдерживала себя.",,,,,,"""%%"""
,S1_0ff79a82,"Но теперь все сливки остались мелкому засранцу... Какая жалость. Но не беспокойся, этот паразит знает, что нужно делать.",,,,,,"S1 ""%%"""
,L_26c2f7c5,*Сюрп* *Хлюп* (П-паразит?),,,,,,"L ""%%"""
,L_aa71da85,(Ах... Ты хочешь убить меня таким мерзким способом?),,,,,,"L ""%%"""
,S1_0b6f1b78,(Убивать тебя? Это было бы слишком большим расточительством. Я не желаю тебе зла.),,,,,,"S1 ""%%"""
,narrator_5bd9a5ec,"Девушка грубо схватила лицо протосса рукой, заставляя ее шире открыть рот.",,,,,,"""%%"""
,S1_720cfe6a,"(Этот паразит предназначен для более великого дела. Надеюсь, ты оценишь по достоинству, когда он сможет проникнуть в тебя, хи-хи.)",,,,,,"S1 ""%%"""
,L_70b2f8f1,"(Мммг, он слишком большой! Он не сможет попасть внутрь...)",,,,,,"L ""%%"""
,narrator_ffa2ec1d,"Наперекор словам Лиззары паразит активнее зашевелился, продвигаясь все дальше и дальше, даря протоссу возможность ощутить, каково это, когда ты принимаешь что-то настолько объемное.",,,,,,"""%%"""
,L_4428bb35,(Я чувствую... Как он пытается продвинуться в мое горло! Он слишком быстро двигается...),,,,,,"L ""%%"""
,L_e68fc84d,"*Хлюп* *Хлюп* (Он не должен попасть в меня... Нет, ах!)",,,,,,"L ""%%"""
,S1_20900fed,"Твое тело переживает такие яркие ощущения, что ты вся дрожишь... Я постаралась на славу, если это маленькое чудо заставляет тебя терять голову.",,,,,,"S1 ""%%"""
,narrator_43fa6e34,"Королева Клинков только краем уха слушала о сопротивлении Лиззары, с упоением наблюдая за тем, как много выделяется жидкости, чтобы паразит легче проскочил.",,,,,,"""%%"""
,S1_10fe5b95,"(Ты выглядишь так горячо, когда смущаешься и не знаешь, что делать.)",,,,,,"S1 ""%%"""
,S1_3c56a8a1,"(Эта невинность меня заводит, хи-хи.)",,,,,,"S1 ""%%"""
,L_42afd8c9,(Ты... Ты! Пичкаешь меня этим... И возбуждаешься! Ты извращенка!),,,,,,"L ""%%"""
,S1_0617c066,"(А ты возбуждаешься от того, что я пичкаю тебя этим. Кто из нас большая извращенка?)",,,,,,"S1 ""%%"""
,L_b78a3c30,(!!!),,,,,,"L ""%%"""
,S1_707b2a52,"(Будь хорошей девочкой и пропусти паразита сделать свои дела, чтобы мы могли приступить к самому приятному.)",,,,,,"S1 ""%%"""
,narrator_3294e539,"Девушка игриво поглаживала Лиззару по ноге, пытаясь ее успокоить и отвлечь, чтобы процесс пошел быстрее.",,,,,,"""%%"""
,S1_f81aeb0d,"(Ты ведь хотела получить знания, научиться новому? И я с удовольствием делюсь ими с тобой. Тебе стоит только принять их, хи-хи.)",,,,,,"S1 ""%%"""
,L_1164f0f3,(Знания так не передаются! Мммм.... *Чмок* *Хлюп*),,,,,,"L ""%%"""
,S1_4c9804d9,"У каждого свои методы... а вот это мои, хи-хи.",,,,,,"S1 ""%%"""
,L_30862576,"({size=-2}Я... я на такое не подписывалась, это еще хуже!{/size} {size=-4}Эта штука... Она порочит мой рот!{/size} {size=-6}Само наличие у меня рта... Это ужасно! Но еще и использовать его таким образом, аааххх! Отвратительно... Странно... И так интересно...{/size})",,,,,,"L ""%%"""
,S1_162b2ead,"(Ха-ха-ха, нет ничего плохого в этом. Наоборот, это еще приятней. Тебя ведь так не пугал наш поцелуй недавно. Тебе нужно пустить его, просто представь, что это все тот же поцелуй со мной. Разница-то небольшая, подключи фантазию.)",,,,,,"S1 ""%%"""
,L_cc59d93b,(Огромная разница! Это существо пытается осквернить меня. Я не могу допустить этого...),,,,,,"L ""%%"""
,narrator_a3603139,"Лиззара ощущала внутренний трепет от понимания, что ей все равно придется ощутить все это, хочет она или нет.",,,,,,"""%%"""
,L_1832e4dc,(Он уже так глубоко...),,,,,,"L ""%%"""
,L_6f7904fb,*Сюрп*,,,,,,"L ""%%"""
,L_5ec749ee,"(Я чувствую, как вибрирует мое горло... от его движений, мммм.)",,,,,,"L ""%%"""
,S1_480ecabe,"Теперь ты понимаешь, о чем я говорила в прошлый раз? Эти ощущения ни с чем не спутаешь... И ничем не заменишь, хи-хи.",,,,,,"S1 ""%%"""
,narrator_87ed73a3,"Паразит продолжал движение, продвигаясь далее и заползая в горло, сводя с ума девушку, его хаотичные движения заставляли выделять все больше влаги вперемешку с его собственной слизью. Их обилие заливало лицо Лиззары все больше. Создавая новые бреши в защите протосса.",,,,,,"""%%"""
,L_7f6e1116,(Аааахх!),,,,,,"L ""%%"""
,narrator_e62411c2,"Лиззара больше не могла сдерживать в себе обилие слюны, позволяя ей стекать по своему лицу, капать прямиком на груди.",,,,,,"""%%"""
,L_494d6e23,"(Так горячо... каждое его движение заставляет меня содрогнуться, он постоянно трется об мой язык! Он что-то делает со мной?)",,,,,,"L ""%%"""
,S1_5cf8d437,"Ты просто сильно возбудилась, милашка. И не удивительно... Если бы я была на твоем месте, ммм.",,,,,,"S1 ""%%"""
,L_1d63661b,(М-можешь поменяться! Я с радостью дам тебе возможность забрать его себе!),,,,,,"L ""%%"""
,S1_81c761bd,"Великодушное предложение, но он уже почти проник, милашка. Еще немного...",,,,,,"S1 ""%%"""
,L_d1f148d9,(Я не смогу... Он не пройдет!),,,,,,"L ""%%"""
,S1_fcb72b0b,Все пройдет! Всегда проходило и сейчас пройдет отлично. Твой похотливый ротик с легкостью его выдержит.,,,,,,"S1 ""%%"""
,narrator_7a99c5e4,"Девушка продолжала поглаживать протосса, но уже более настойчиво.",,,,,,"""%%"""
,L_49eeab82,(Ах... нет... он уже слишком глубоко... еще совсем чуть-чуть... я не могу его остановить...),,,,,,"L ""%%"""
,L_db29c58b,"(М-мое горло, только не сейчас нет, я не должна!!!)",,,,,,"L ""%%"""
,L_97f13c29,(ММММММмм!!!!),,,,,,"L ""%%"""
,narrator_87c82ce5,"Королева Клинков довольно улыбнулась, заметив, как паразит почти исчез из ее поля зрения.",,,,,,"""%%"""
,S1_e7395e7c,Да... Ты просто огромная умница!,,,,,,"S1 ""%%"""
,L_6786c2f1,(Он! Он внутри! Ах... Этот паразит во мне!),,,,,,"L ""%%"""
,narrator_50094cce,*Хлюп* *Сюрп* *Сюрп*,,,,,,"""%%"""
,L_ce9a63a7,"(П-поверить не могу... что я испытала оргазм, проглотив его...)",,,,,,"L ""%%"""
,narrator_30d2b001,"От переизбытка ощущений и сильного волнения тело девушки дрожало. Паразит пробрался ниже, распространяя вибрацию дальше по телу.",,,,,,"""%%"""
,L_27099fb0,"(Ах, нет, я умираю! Он медленно... уничтожает мое тело! Ааахх!!!)",,,,,,"L ""%%"""
,S1_d8d96573,"С тобой все будет в порядке. Просто... кто-то очень перевозбудился, хи-хи.",,,,,,"S1 ""%%"""
,narrator_c00b1fab,"Королева Кликов окинула протосса оценивающим взглядом, чему-то усмехаясь.",,,,,,"""%%"""
,S1_c421f4c7,"Лиззара... Ты смогла меня удивить! Я не ожидала, что это будет так приятно для тебя.",,,,,,"S1 ""%%"""
,S1_f9c16ca6,И только от проникновения! А ты оказалась таким грязным протоссом...,,,,,,"S1 ""%%"""
,L_b15c5279,(Я чувствую... Его внутри.),,,,,,"L ""%%"""
,narrator_76a6c2c2,Лиззара ощущала покалывание по всему телу. Она не могла перестать вздрагивать от сильной разрядки.,,,,,,"""%%"""
,L_4c68e162,(Г-голова кружится... все мысли как будто смешались Я не должна так на него реагировать...),,,,,,"L ""%%"""
,L_33d2407c,"(Кажется, я даже немного кончила от всего этого... это так неправильно...)",,,,,,"L ""%%"""
,L_330b4127,(Зачем нечто инородное запускать в ее тело... что она проглотила??),,,,,,"L ""%%"""
,S1_6bf5b3a6,"О-о-о-ой, как только он освободил твой ротик, ты стала такой шумной...",,,,,,"S1 ""%%"""
,L_01e365af,"(Хватит с меня твоих игр, отвечай!)",,,,,,"L ""%%"""
,S1_e04dc378,"Зачем? Это всего лишь информация, этот паразит принесет тебе очень полезные знания. Мои знания... которые ты, Лиззара, так сильно хотела заполучить.",,,,,,"S1 ""%%"""
,L_5c3231d3,(Ничего я не хотела! Ни о каких таких знаниях я и не просила! Это весьма грязно... Да и еще таким способом...),,,,,,"L ""%%"""
,S1_812c4506,"Нет необходимости тратить кучу времени на твое обучение. Мы намного прогрессивнее, правда?",,,,,,"S1 ""%%"""
,L_51e55d1d,(Даже... Если я хотела чему-то научиться. То не чему-то подобному!),,,,,,"L ""%%"""
,L_72116f8c,(Я не желала твоих знаний... Они все порочны и абсолютно опошлены!),,,,,,"L ""%%"""
,narrator_b27e8d78,"Лиззара ощутила, как тяжело ей становилось мыслить. Такое странное, но знакомое чувство распространялось по сознанию.",,,,,,"""%%"""
,L_9dc919c5,(Я уже... чувствовала это. Н-нет...),,,,,,"L ""%%"""
,narrator_adf4ef82,"Разум протосса начали заполнять различные картинки. Она с трудом понимала, что за знания Королева Клинков передала ей.",,,,,,"""%%"""
,narrator_7980cd90,"Спадающее напряжение снова набирало обороты. Протосс постепенно теряла над собой контроль, желая только одного.",,,,,,"""%%"""
,S1_d6e130b5,"Это говорит о том, что знания поглощены. Теперь ты готова... Замечательно.",,,,,,"S1 ""%%"""
,L_47045f40,(Ч-что ты собираешься сделать... Оставить меня так?),,,,,,"L ""%%"""
,S1_0311eb74,"Нет, что ты... Как я могу так с тобой поступить? Скоро ты все поймешь...",,,,,,"S1 ""%%"""
,L_fbc88063,(Э????),,,,,,"L ""%%"""
,L_f4bcc569,(П-почему ты снова тычешь его в меня...),,,,,,"L ""%%"""
,S1_a4722893,Член. Называй вещи своими именами. Большой сочный член.,,,,,,"S1 ""%%"""
,S1_a20021e7,"Нужно проверить, насколько хорошо усвоились ее знания. Попрактиковаться, так сказать.",,,,,,"S1 ""%%"""
,L_330d0cb2,"(Т-так вот какие ты мне знания передала, т-ты ужасный человек... Н-нельзя просто так засовывать в голову столь... неуместные вещи.)",,,,,,"L ""%%"""
,S1_1c454961,"Ой, дорогуша, ты мне еще спасибо должна сказать. Правда, есть столько радостей в неопытности. Смотреть на то, как девушка не знает, для чего в нее тычут членами, и то, как неумело она делает свой первый минет. Смущение и невинность, эх... но и у нас этого полно, правда?",,,,,,"S1 ""%%"""
,S1_75137a95,"Увы, но нам придется перешагнуть все это. Так даже интересней, неопытность и инстинкты шлюхи, что может более будоражить сознание?",,,,,,"S1 ""%%"""
,L_552387a5,(Мммх...),,,,,,"L ""%%"""
,narrator_46c86132,"Мысль о том, что это неправильно, медленно отходила на второй план, как и пламенные речи Королевы. Лиззара все откровеннее смотрела на половой орган перед собой и была поглощена им полностью.",,,,,,"""%%"""
,L_899ecaf5,"(Почему я... знаю, что делать? Мне так хочется... чтобы было хорошо. Я должна принять это?)",,,,,,"L ""%%"""
,L_a09a7c98,(Это так пошло... Ах!),,,,,,"L ""%%"""
,narrator_4a2af4c6,"Что-то внутри Лиззары толкало ее на необдуманные поступки, заглушая голос здравого смысла. Протосс со знанием дела приложилась губами к головке, прикрывая глаза.",,,,,,"""%%"""
,narrator_85db55fa,*Чмок* *лизь*,,,,,,"""%%"""
,S1_b3875f4c,"А ты схватываешь все на лету, хи-хи. Правильно, Лиззара. Перед тем, как получать удовольствие, нужно выразить свое глубокое уважение перед членом.",,,,,,"S1 ""%%"""
,L_d9097e90,"(Меня не должно это заводить... Но все мои мысли только об этом! ННг, тело требует этого...)",,,,,,"L ""%%"""
,L_a93e09e1,"(Целовать член так низко... Будто я прошу разрешения, чтобы он вошел в меня... Губы не должны касаться чего-то подобного! Но все внутри горит от того, что я целую член.)",,,,,,"L ""%%"""
,L_5e24dd1b,*Чмок* Ммммх... *Чмок*,,,,,,"L ""%%"""
,L_edcb1b88,"(Не верю, что я делаю это!)",,,,,,"L ""%%"""
,narrator_2076429a,"Протосс не решалась брать член в рот на внушительную длину сразу, принимая только головку.",,,,,,"""%%"""
,L_6e9e516f,МММММмгг!!! *Слюрп*,,,,,,"L ""%%"""
,S1_2c07b522,"Да, все верно, ты отлично справляешься. Плотнее обхвати своими губами мой член и будет идеально.",,,,,,"S1 ""%%"""
,L_5e24dd1b_1,*Чмок* Ммммх... *Чмок*,,,,,,"L ""%%"""
,narrator_7664542c,"В голове Лиззары происходил настоящий взрыв эмоций, от чего она необдуманно насадилась глубже на член. Для протосса открывался новый неизведанный мир плотских утех, которого она так долго пыталась избегать.",,,,,,"""%%"""
,S1_ef41f7e2,"Хах, с таким рвением и удовольствием подходишь к этому делу... отлично как для первого раза.",,,,,,"S1 ""%%"""
,L_de9cbd66,"(Это так странно и будоражит мое сознание. Это грязно... но так приятно, так пошло, что я не могу остановиться. Я должна продолжать тыкать член себе в горло, я хочу еще.)",,,,,,"L ""%%"""
,L_eb56655c,"(Я просто не понимаю, что происходит. Все получается не так, как в голове у нее.)",,,,,,"L ""%%"""
,narrator_b7694c30,"То, что она знала, что нужно делать, только усугубляло положение. Ее вели инстинкты, но она просто-напросто не понимала, чего ждать, и лишь продолжала делать то, что говорил ей голос внутри.",,,,,,"""%%"""
,L_a18f8d7f,"('Сделай так и будет приятно', черт, этот голос не утихает... это не могу быть я, но... это нужно делать так, будто это последний член в моей жизни.)",,,,,,"L ""%%"""
,L_399f9361,"(Но это же мой первый раз... всего пару дней назад у меня даже рта не было... откуда такие грязные мысли... нет... это так. Все, что люди познают годами, я получила за мгновения.)",,,,,,"L ""%%"""
,L_4a7fd1fc,(П-почему именно эти знания?!),,,,,,"L ""%%"""
,narrator_3992032d,"Протосса только сильнее заводили слова Королевы Клинков, подталкивая больше стараться. Запретный плод оказался слишком сладок, отчего Лиззара совсем потеряла голову и отдалась процессу.",,,,,,"""%%"""
,L_df7d6242,"(Член совсем не предназначен для того, аааах, чтобы пихать его в рот... Но мне так нужно взять его глубже!)",,,,,,"L ""%%"""
,L_1e093f76,"(Моя голова готова взорваться от того, как же это грязно... Со мной происходит что-то странное!)",,,,,,"L ""%%"""
,L_09af7344,"(Я действительно хочу этого? Ммммммгх... Но то, чего я хочу, входит в противоречие с тем, что правильно! Я должна послушать этот голос, который толкает меня сделать приятно, или вернуться к истокам?)",,,,,,"L ""%%"""
