location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,S_847f9c6e,"Хватит делать вид, будто разговариваешь с ней, это... грязно...",,,,,,"S ""%%"""
,A_ad006bb2,"Ха-ха-ха, ты ее просто недооцениваешь.",,,,,,"A ""%%"""
,S_95886c2b,Нет! Даже и в мыслях не было такого...,,,,,,"S ""%%"""
,A_b2e82798,"Ну вот, теперь у тебя появилась отличная возможность. Думаю, ты теперь не сможешь сдержать свое любопытство и обязательно захочешь попробовать. Хе-хе-хе.",,,,,,"A ""%%"""
,S_b19bc985,"(Аххх... он хочет, чтобы я во время мастурбации думала о его члене...)",,,,,,"S ""%%"""
,A_86f80b3f,"Я уверен, тебе очень понравится, хе-хе-хе.",,,,,,"A ""%%"""
,Aside3_a273ff7c,"Отлично. Думаю, мы отлично растянулись.",,,,,,"Aside3 ""%%"""
,narrator_632ec07e,"Стуков достал пальцы из киски, вся его рука была покрыта выделениями Сары.",,,,,,"""%%"""
,Aside11_5fb6cfa4,"Черт, да ты глянь, как тут много твоих соков.",,,,,,"Aside11 ""%%"""
,Aside10_8e2fcc90,"*Лизь* Ммм... черт, ты такая вкусная...",,,,,,"Aside10 ""%%"""
,narrator_a8cee498,"Он принялся облизывать его пальцы, и делать это так будто это нектар.",,,,,,"""%%"""
,Aside10_bc08bc09,*Лизь* *Лизь*,,,,,,"Aside10 ""%%"""
,S_07893fa6,"Ч-что ты делаешь, извращенец, аххх... ",,,,,,"S ""%%"""
,Aside8_8091a99c,"Пробую, какая ты на вкус, а что?",,,,,,"Aside8 ""%%"""
,S_8e14f988,Мы вообще-то прямо посередине тренировки...,,,,,,"S ""%%"""
,Aside11_f64f116b,"Это мне никогда не помешает, я всегда с удовольствием попробую твою киску на вкус. Черт, она по всем параметрам так и манит меня. Даже твои соки, у них такой развратный вкус. *Лизь*",,,,,,"Aside11 ""%%"""
,Aside10_28b57345,Твоя киска всеми силами пытается заманить сильного самца внутрь.,,,,,,"Aside10 ""%%"""
,S_f736a8e3,Идиот... что ты такое несешь... хватит уже...,,,,,,"S ""%%"""
,Aside4_20b4627b,"Ничего, скоро она получит его. Хе-хе-хе. Ладно, возвращаемся к тренировке.",,,,,,"Aside4 ""%%"""
,S_5866ce9b,АХхх... ч-что мне нужно дальше делать?,,,,,,"S ""%%"""
,Aside2_3517b635,Для этой тренировки нам потребуется кое-что особенное.,,,,,,"Aside2 ""%%"""
,narrator_5909789a,Стуков на секунду закрыл глаза и сконцентрировался. Сара ничего не понимала.,,,,,,"""%%"""
,S_e30082de,"(Ч-что он собирается делать? На самом деле я до сих пор не знаю, что он там задумал, он ни разу мне об этом не говорил...)",,,,,,"S ""%%"""
,S_ba41b02a_2,!!!,,,,,,"S ""%%"""
,narrator_8339955b,"Спустя мгновение посреди камеры появился странный объект, располагаясь прямо под киской Сары. Это было что-то похожее на щупальце, только огромных размеров.",,,,,,"""%%"""
,intro_b07aed13,,,,,,,"intro ""%%"""
,S_3a6ab4dd,А??? Ч-что это такое?,,,,,,"S ""%%"""
,Aside11_84b675a5,Это наш спортивный инвентарь для тренировки.,,,,,,"Aside11 ""%%"""
,S_2a9bba49,Э-это и-инвентарь? И почему он прямо между моих ног???,,,,,,"S ""%%"""
,Aside3_db7c96ba,Ха-ха-ха. Сейчас ты все узнаешь. Для начала прими исходную позицию.,,,,,,"Aside3 ""%%"""
,S_5f83c829,(Ч-что он задумал...?),,,,,,"S ""%%"""
,Aside2_18cbcd2c,"Отлично, а теперь медленно опускайся до того момента, когда твоя киска дотронется до него.",,,,,,"Aside2 ""%%"""
,S_4f4b37de,Аххх... хорошо...,,,,,,"S ""%%"""
,S_b8fb9558,"(М-моя киска, дотронется до этого... тентакля... Мне нужно сделать это аккуратно...)",,,,,,"S ""%%"""
,S_22418e7b,Аххх... ммм... он касается моей киски...,,,,,,"S ""%%"""
,S_5a57c4f5,(Ахх... я себя странно чувствую с этой штукой между ног и она прикасается к моей киске...),,,,,,"S ""%%"""
,Aside10_07f60ac6,"Все правильно, это так и должно быть. Теперь задержись в этом положении. Запомни его как следует.",,,,,,"Aside10 ""%%"""
,Aside11_9a8f0002,Данное упражнение называется 'затяжной поцелуй тентакля'.,,,,,,"Aside11 ""%%"""
,S_ba41b02a_3,!!!,,,,,,"S ""%%"""
,S_f89d5468,(Ч-что за фантазия...),,,,,,"S ""%%"""
,S_7c4fe3d9,Как всегда дурацкое название...,,,,,,"S ""%%"""
,Aside4_b08c0cb8,"Ха-ха-ха, зато полностью передает его смысл.",,,,,,"Aside4 ""%%"""
,Aside8_637fc5a3,"Почему поцелуй? Все просто же, хехе. Ты целуешь его своими губами, только не обычными, а половыми. Давай, вверх и вниз, поцелуй тентакль!",,,,,,"Aside8 ""%%"""
,S_ceebec26,Бред какой-то...,,,,,,"S ""%%"""
,Aside3_f0c05dc3,Почему же? Твоя киска сейчас как раз целует этот тентакль.,,,,,,"Aside3 ""%%"""
,S_ba41b02a_4,!!!,,,,,,"S ""%%"""
,S_adb37124,Ч-что??? Это не никакой не поцелуй...,,,,,,"S ""%%"""
,Aside4_afd38a03,"Ха-ха-ха, а ты думала, что целовать можно только ртом?",,,,,,"Aside4 ""%%"""
,Aside11_45f8ddb7,"Ты, может быть, сама уже заметила, как твоя киска вцепилась в тентакль, она не хочет его отпускать.",,,,,,"Aside11 ""%%"""
,S_698e06ff,И-идиот... ты снова за свое...,,,,,,"S ""%%"""
,Aside2_d2058ccd,"По-другому это не назовешь. Ты еще сама этого не понимаешь, но твоя киска готова делать все что угодно, лишь бы заманить что-то огромное вовнутрь. Ничего, скоро ты и сама это поймешь, хе-хе-хе.",,,,,,"Aside2 ""%%"""
,S_7aab1774,"(Черт, но это действительно приятно... неужели она правда его целует?...)",,,,,,"S ""%%"""
,Aside10_80cae63a,"Отлично, для первого затяжного достаточно. Возвращаемся в исходное положение.",,,,,,"Aside10 ""%%"""
,S_1bc18efc,(Хах... аххх... это тяжело...),,,,,,"S ""%%"""
,Aside2_3b505bd5,"Черт, да. Это был довольно-таки развратный поцелуй. Она очень сильно старается, чтобы заманить что-то вовнутрь, в отличии от тебя, ха-ха-ха!",,,,,,"Aside2 ""%%"""
,S_bdb4d0eb,"Идиот... прекрати... это совсем не так, это никакой не поцелуй...",,,,,,"S ""%%"""
,Aside10_5bd043c2,Теперь тебе нужно будет сделать 10 быстрых поцелуев.,,,,,,"Aside10 ""%%"""
,S_545e091e,"(Аааа, он продолжает это называть поцелуями. Моя киска не может целовать какой-то тентакль...)",,,,,,"S ""%%"""
,S_dcb93d14,Хорошо...,,,,,,"S ""%%"""
,S_0403f0bd,Мммм!!! Моя киска!!!,,,,,,"S ""%%"""
,S_0b9f2af7,"(Каждый раз, когда приседаю, он ударяется о мою киску и сводит меня с ума. Но я не могу останавливаться!)",,,,,,"S ""%%"""
,S_bcaec734,Мнннггмм!!!,,,,,,"S ""%%"""
,Aside11_fc444e6d,"Давай-давай, не прекращай, ты еще не закончила!",,,,,,"Aside11 ""%%"""
,S_4fc03747,(Ахх... моя киска издает странный звук...),,,,,,"S ""%%"""
,S_793e224e,Хах... хах... хах... я... не могу... все как в тумане...,,,,,,"S ""%%"""
,S_0047f38d,"(Не стоит недооценивать данное упражнение. Из-за того, что я не могу с точностью рассчитать момент остановки, получается резкое соприкосновение тентакля с моей киской, а потом немедленный подъем... И раздается такой развратный звук...)",,,,,,"S ""%%"""
,Aside2_4a3b8a5e,"Мне кажется, ты начала понимать особенность данного упражнения.",,,,,,"Aside2 ""%%"""
,S_91f656d4,"(Подумать не могла, что он задумал нечто такое... мне нужно скорее закончить или же я совсем потеряю голову...)",,,,,,"S ""%%"""
,Aside11_6e062f79,Теперь в самый раз будет затяжной поцелуй тентакля.,,,,,,"Aside11 ""%%"""
,S_9d977da0,{size=+8}АААААААА!!!!! Хорошо-хорошо-хорошо!!! Как же хорошо!!!{/size},,,,,,"S ""%%"""
,Aside4_5d99e224,"Ха-ха-ха, все как по учебнику.",,,,,,"Aside4 ""%%"""
,S_edeecb5b,"М-мое тело реагирует еще сильнее, чем в прошлый раз...",,,,,,"S ""%%"""
,Aside10_5be7a754,"Все правильно, ты просто раздразнила свою киску 10 небольшими поцелуями, а теперь дала ей возможность как следует впиться в тентакль.",,,,,,"Aside10 ""%%"""
,S_1471c0d6,"(Аххх... но я чувствую, как моя киска пульсирует, она открывается и закрывается, как будто и правда целует голову тентакля... Но этого же быть не может... это неправильно...)",,,,,,"S ""%%"""
,Aside11_2f396fcb,"Черт, от этих упражнений ты сильно вспотела и от тебя исходит такой притягивающий запах, что я просто не могу устоять.",,,,,,"Aside11 ""%%"""
,S_e1eb6161,Ч-что ты задумал? Даже не пытайся.,,,,,,"S ""%%"""
,A_fe851776,*Слурп* *Лизь* *Слурп*,,,,,,"A ""%%"""
,S_559bfc5a,{size=+8}Ааааа!!! Он лижет ее...{/size},,,,,,"S ""%%"""
,A_8759854a,"Ммм, этот вкус просто божественен. Ты же совсем не против, правда?",,,,,,"A ""%%"""
,S_134dd935,"П-против... прекрати, я не смогу так долго...",,,,,,"S ""%%"""
,A_96203f96,"Нет, я не могу остановиться. Это ты виновата, ты должна отвечать за свои поступки.",,,,,,"A ""%%"""
,A_d962e656,*Слурп* *Лизь* *Слурп*,,,,,,"A ""%%"""
,S_e862768b,{size=+8}Ааааа... моя киска... и моя подмышка...{/size},,,,,,"S ""%%"""
,A_aa5fbc87,"Ты как будто создана для грязных вещей. Далеко не все девушки могут быть настолько развратными и получать удовольствие от того, что киска целует огромный тентакль, а подмышки вылизывают.",,,,,,"A ""%%"""
,S_827f35a9,Это не правда... это из-за тебя....,,,,,,"S ""%%"""
,A_802fc169,"Ха-ха-ха, ты же знаешь, что это не так. Просто я начал раскрывать все твои извращенные качества.",,,,,,"A ""%%"""
,A_fe851776_1,*Слурп* *Лизь* *Слурп*,,,,,,"A ""%%"""
,S_621629c3,(Аххх... прекрати так лизать мои подмышки...),,,,,,"S ""%%"""
,A_03d0b032,"Отлично. Думаю, на сегодня этого достаточно.",,,,,,"A ""%%"""
,S_ba41b02a_5,!!!,,,,,,"S ""%%"""
,S_9027322d,"{size=-3}Ч-что, уже??? Аххх...{/size}",,,,,,"S ""%%"""
,A_2e41e5bc,"Хе-хе-хе, да. Я не хочу, чтобы ты потеряла рассудок от такого количества удовольствия.",,,,,,"A ""%%"""
,S_bddb27ad,{size=-3}Может еще чуть-чуть...{/size},,,,,,"S ""%%"""
,S_ed276b09,Ахх... ммм... ,,,,,,"S ""%%"""
,A_e23707af,"Ха-ха-ха, я знал, что тебе понравится.",,,,,,"A ""%%"""
,A_1226a53b,"И да: тренировка закончена, тебе уже не нужно целовать тентакль. Ха-ха-ха-ха.",,,,,,"A ""%%"""
,S_f5ee417e,(Аххх... но это так приятно...),,,,,,"S ""%%"""
,S_8246bb6c_4,...,,,,,,"S ""%%"""
,S_18080249,{size=+8}Ммммм!{/size},,,,,,"S ""%%"""
,A_cd5a8291,"А этот был хорош. Видимо, не только тебе так нравятся поцелуи, но и твоему нижнему 'ротику' тоже. Ха-ха-ха-ха.",,,,,,"A ""%%"""
,S_80e98d0f,"И-идиот, прекрати так говорить...",,,,,,"S ""%%"""
,A_6aadc95d,Ты хорошо постаралась.,,,,,,"A ""%%"""
,A_2a379881,"Отлично, тогда встретимся с тобой в следующий раз когда будешь готова продолжить.",,,,,,"A ""%%"""
,S_4a34b009,(... оставлять меня в таком состоянии... ахх...),,,,,,"S ""%%"""
,A_053060bc,Отдохни как следует и попробуй усвоить все что мы с тобой сегодня проходили. Ха-ха-ха-ах!,,,,,,"A ""%%"""
,S_8246bb6c_5,...,,,,,,"S ""%%"""
,narrator_b09725ba,"Сара закончила комплексную программу разработанную Стуковым, с его новым инвентарем. Выносливость Сары значительно снизилась. Сара стала значительно сильнее.",,,,,,"""%%"""
,S_e2ff2752,Я сегодня чувствую себя такой свежей и бодрой!,,,,,,"S ""%%"""
,S_5b07d860,Как насчет еще одной тренировки?,,,,,,"S ""%%"""
,A_0b6151b9,Мне нравится твой энтузиа...,,,,,,"A ""%%"""
,Aside8_78881f71,"Воу, полегче, мы куда-то торопимся? У тебя запланирована еще какая-то встреча?",,,,,,"Aside8 ""%%"""
,S_6961d857,"Не валяй дурака. Мы оба знаем, к чему это идет, так что... почему бы тебе снова не вызвать из пола этот тентакль, чтобы мы могли поскорее покончить с тренировкой? ~♥",,,,,,"S ""%%"""
,Aside2_de29c997,"Попридержи коней, Сара, на сегодня у нас запланировано другое занятие.",,,,,,"Aside2 ""%%"""
,S_68459bc4,"Что? Значит, сейчас не будет, как в прошлый раз?... То есть... не очень-то и хотелось!",,,,,,"S ""%%"""
,S_e360dc8f,(Но почему нет?),,,,,,"S ""%%"""
,Aside4_ad633ecb,"Похоже, что совместные упражнения с этим щупальцем произвели на тебя неизгладимое впечатление, хе-хе!",,,,,,"Aside4 ""%%"""
,Aside7_6e6fd63e,По моим поцелуям ты никогда так не скучала!,,,,,,"Aside7 ""%%"""
,S_365a2dca,"Не говори ерунды! Я просто... просто проснулась сегодня с определенными ожиданиями, и... а ты... ой, все!",,,,,,"S ""%%"""
,Aside11_a18f7fcb,Не стоит так расстраиваться. Возможно сейчас тебя ждет что-то не менее интересное!,,,,,,"Aside11 ""%%"""
,narrator_8055b9a6,"Скинув мундир, Стуков прижался сзади, и его рука нащупала знакомый бугорок между ног девушки.",,,,,,"""%%"""
,S_c6c7c15b,Ой! Что ты... делаешь... а-ах...,,,,,,"S ""%%"""
,narrator_d79c8dd2,Внезапные прикосновения к ее самой интимной части застали Сару врасплох и с ее губ невольно сорвался стон удовольствия.,,,,,,"""%%"""
,S_c0890b3e,"А как же... а-ах ...прелюдия? Я думала, ты умеешь обращаться с девушками.",,,,,,"S ""%%"""
,A_b86d6fdd,"Я умею обращаться со шлюшками вроде тебя. Ты ведь сама хотела поскорее начать. Или продолжишь утверждать, что тебе это не нравится?",,,,,,"A ""%%"""
,S_4e896fc2,(Ахх... Н-нравится... Саре нравится ее тренировка...),,,,,,"S ""%%"""
,S_9d5ab596,Ммм... а-а-ах... это и есть твое 'новое и интересное'? Ты начинаешь повторяться... ммм...,,,,,,"S ""%%"""
,S_3f953acc,!!!,,,,,,"S ""%%"""
,S_ca79fce6,"Я не говорила, что мне не нравится повторение, и не просила останавливаться!",,,,,,"S ""%%"""
,A_4d9b00b1,"Хе-хе-хе, я и не собирался продолжать, это было нужно лишь для того, чтобы привести тебя в форму.",,,,,,"A ""%%"""
,S_dac74d3d,(Что он имеет в виду? Мое тело и так в прекрасной...),,,,,,"S ""%%"""
,narrator_509f8515,Взгляд Сары скользнул по ее спортивной фигуре и остановился на стоящих торчком сосках и напряженном от возбуждения клиторе.,,,,,,"""%%"""
,S_923d7d6e,Эммм... а что именно у тебя на уме?,,,,,,"S ""%%"""
,Aside11_b65d2678,"Хе-хе, у меня для тебя подарок!",,,,,,"Aside11 ""%%"""
,intro_0882039f,,,,,,,"intro ""%%"""
,S_962737e9,Ч-что это?,,,,,,"S ""%%"""
,Aside2_c0602140,"Потерпи еще немного, совсем скоро, все увдиишь.",,,,,,"Aside2 ""%%"""
,Aside8_33d0507e,Хм... вродебы как-то это делается так...,,,,,,"Aside8 ""%%"""
,A_978d23db,"Смотри, вышло!",,,,,,"A ""%%"""
,narrator_d192c4bd,После ловкого движения Стукова механизм в коробке поддался и она зашевелилась.,,,,,,"""%%"""
,narrator_4dd56728,"В руках Стукова показались странные предметы, похожие то ли на ювелирные украшения, то ли на замысловатый артефакт явно не терранского происхождения.",,,,,,"""%%"""
,S_24bbba69,"(Это... они цепляются туда, куда я думаю? ~♥)",,,,,,"S ""%%"""
,S_e154d6f1,(Но для чего они...),,,,,,"S ""%%"""
,Aside4_e799fa47,"Не притворяйся, будто сама еще не догадалась. Это твой новый спортивный аксессуар!",,,,,,"Aside4 ""%%"""
,Aside2_47fa6275,"Мой поставщик продал мне его для другой цели. Но, полагаю, мы найдем ему куда более интересное применение!",,,,,,"Aside2 ""%%"""
,narrator_227b828d,"Руки Стукова, держащие необычный артефакт, приблизились к эрогенным зонам девушки. Сара почувствовала смутно знакомое ощущение, когда ее затвердевшие соски и распаленный клитор мягко стиснула незримая сила.",,,,,,"""%%"""
,S_f08363b0,"*Мммх* Аххх... э-это чувство... они что, работают при помощи пси-силы? Это технологии протоссов? Но почему тогда они красные, а не голубые?",,,,,,"S ""%%"""
,Aside4_ac21b020,"Понятия не имею. У тебя будет возможность поразмыслить над этим позже, а сейчас пришло время для тренировки!",,,,,,"Aside4 ""%%"""
,S_33271500,Н-но... но я не чувствую никакой разницы!,,,,,,"S ""%%"""
,S_e5aafd7f,Они вообще делают хоть что-нибудь? Или это просто для красоты?,,,,,,"S ""%%"""
,S_8bab6493,"Оу, это, наверное, такие интимные украшения, да?",,,,,,"S ""%%"""
,S_6a6c37b0,"(В жизни бы не подумала, что у меня появится желание украшать свои соски... или мою киску...)",,,,,,"S ""%%"""
,S_a4af6b88,"Одной терранской сучки тебе стало мало и ты решил пофантазировать о том, как бы тебе в руки попала шлюшка протоссов?",,,,,,"S ""%%"""
,S_a0d452a9,"Я, конечно, не против ролевых игр... но а как же тренировки...?",,,,,,"S ""%%"""
,S_3f953acc_1,!!!,,,,,,"S ""%%"""
,narrator_393a7b78,*Бзз-ззик!*,,,,,,"""%%"""
,S_4ba77a8c,Ммм!!!,,,,,,"S ""%%"""
,narrator_8d0cdc2b,Вдруг артефакт поразил чувствительные зоны Сары током.,,,,,,"""%%"""
,S_e9c86cb5,Ааау! {size=-7}а-а-ах...{/size},,,,,,"S ""%%"""
,S_daf662dc,Что это было!? ~♥,,,,,,"S ""%%"""
,Aside11_05d56c47,"Хе-хе! Это было наказание за то, что ты отлыниваешь от тренировок!",,,,,,"Aside11 ""%%"""
,S_5739757a,Ах... т-ты ничего не говорил об этом...,,,,,,"S ""%%"""
,Aside4_01abaebb,"Так ведь веселей, ха-ха-ха. Каждый раз, когда ты будешь медлить, эти игрушки начнут делать свое дело.",,,,,,"Aside4 ""%%"""
,S_99f64205,Это и есть тренировка...,,,,,,"S ""%%"""
,S_1ed3d699,(Я... мне это не показалось... неприятным...),,,,,,"S ""%%"""
,Aside10_4111c7da,"Конечно, инопланетные создатели этого артефакта не рассчитывали на то, что его наденут на самую похотливую сучку в галактике...",,,,,,"Aside10 ""%%"""
,S_f767de21,(Это я..? Я самая-самая...? Ммм...),,,,,,"S ""%%"""
,Aside3_e0f6d79d,"...так что стимуляция может показаться тебе недостаточно сильной. Но если ты продолжишь стоять без дела, то настоящее наказание не заставит себя ждать!",,,,,,"Aside3 ""%%"""
,S_3f953acc_2,!!!,,,,,,"S ""%%"""
,S_f0e2105c,"Значит, я должна как следует постараться.",,,,,,"S ""%%"""
,S_c79739d5,"(Когда эта игрушка ударила меня током, было даже немного приятно...)",,,,,,"S ""%%"""
,S_d13dcdfe,(Это пощипывание от электричества внизу живота...),,,,,,"S ""%%"""
,S_192fc98c,"(И в сосках... как будто все нервы в моих самых сокровенных уголках тела искрятся, словно бенгальские огни!)",,,,,,"S ""%%"""
,Aside2_e8e37890,О чем это ты так задумалась?,,,,,,"Aside2 ""%%"""
,S_11f9a68e,Н-ни о чем! Просто сосредоточилась на тренировке.,,,,,,"S ""%%"""
,Aside8_d9869804,"Правда? Оу, значит я ошибся.",,,,,,"Aside8 ""%%"""
,Aside2_d8bab761,"А то я уж на секунду было подумал, что ты размышляешь о том, почему аналог рабского ошейника, бьющий тебя током, лишь заставляет тебя течь как последнюю шлюху!",,,,,,"Aside2 ""%%"""
,S_5f5f7cf4,(!!!),,,,,,"S ""%%"""
,S_6da92ac0,Э-это... это не... ты нацепил его на мои самые чувствительные места! Чего ты ожидал?!,,,,,,"S ""%%"""
,S_fc3d3380,*Фух!*,,,,,,"S ""%%"""
,Aside10_e28b08b5,"Любой нормальный человек ожидал бы, что это лишь увеличит страдания пленного, хе-хе. Кажется, даже в инструкции так и было написано.",,,,,,"Aside10 ""%%"""
,S_c9940fc9,...,,,,,,"S ""%%"""
,S_87e40557,"(Это и вправду так... неправильно. Хотя в этом месте, обуреваемая всеми этими эмоциями... я уже путаюсь, что {i}люди{/i} считают правильным, а что нет...)",,,,,,"S ""%%"""
,S_de44fdf5,Хах!,,,,,,"S ""%%"""
,S_307d0ffb,"Наверное, тебя надули, когда продали эту сломанную дешевку! Ты ведь не очень умный, верно? Тебя не сложно обвести вокруг пальца!",,,,,,"S ""%%"""
,Aside8_edb23aad,"Точно, скорее всего именно это и произошло! Теперь мне придется вернуть товар продавцу!",,,,,,"Aside8 ""%%"""
,S_187e6e6c,"Сочувствую твоей неудаче, хе-хе!",,,,,,"S ""%%"""
,Aside2_1fa45886,"Поможешь мне сформулировать претензию к поставщику? Мне нужна, так сказать, информация из первых рук, что же именно не так с прибором.",,,,,,"Aside2 ""%%"""
,S_4b5da93c,(Э-э-э...),,,,,,"S ""%%"""
,Aside10_d3127c7f,"Итак, я записываю...",,,,,,"Aside10 ""%%"""
,Aside1_9d408364,"Вместо ожидаемой болезненной стимуляции, принуждающей к подчинению и работе, объект испытал...' Как бы ты это описала?",,,,,,"Aside1 ""%%"""
,S_c9940fc9_1,...,,,,,,"S ""%%"""
,S_c4782436,{size=-7}Возбуждение...{/size},,,,,,"S ""%%"""
,Aside8_0816d463,"Хм, ты имеешь в виду как в биологии: ответ ткани на раздражение, специфичный для...",,,,,,"Aside8 ""%%"""
,S_50ca2835,Нет! Я говорю про...{w} {size=-7}сексуальное возбуждение...{/size},,,,,,"S ""%%"""
,narrator_d39e9c4a,*Бззз-зззк!*,,,,,,"""%%"""
,S_096e1cca,"А-а-ах! О, да!",,,,,,"S ""%%"""
,Aside9_49fc2458,"Кхм-кхм, так и запишем: 'вместо боли исследуемая особь испытывает половое влечение, сопровождающееся легкими стонами удовольствия'.",,,,,,"Aside9 ""%%"""
,S_e46ef048,"(Черт, черт, черт! Почему мне это так приятно!)",,,,,,"S ""%%"""
,Aside4_a813d55e,"Не забывай двигаться, а то я не уверен, чего от этой штуки можно ожидать.",,,,,,"Aside4 ""%%"""
,S_11c24ef8,"Д-да, конечно... Ммм...",,,,,,"S ""%%"""
,Aside10_80eb674b,"Мне нужно задокументировать эффект, чтобы получить свои кредиты назад, но это не значит, что ты должна прекращать свои упражнения.",,,,,,"Aside10 ""%%"""
,Aside8_d9f6d574,"Лицо подопытной густо покраснело, также как и часть шеи и обширная часть кожи в зоне декольте...",,,,,,"Aside8 ""%%"""
,S_bb1b33bf,"(... он что, собирается документировать, как я...)",,,,,,"S ""%%"""
,Aside1_83013ace,"'Грудные соски объекта, использованные для крепления устройства, демонстрируют высокую эректильную активность, характерную для терранов в процессе полового возбуждения...'",,,,,,"Aside1 ""%%"""
,S_fefefbfc,Т-ты можешь делать это... не проговаривая все вслух?,,,,,,"S ""%%"""
,Aside8_3c068e32,Это еще почему?,,,,,,"Aside8 ""%%"""
,S_c30786b3,*Фуххх* *ффхххаа*,,,,,,"S ""%%"""
,S_46e8d69c,Меня это... смущает...,,,,,,"S ""%%"""
,Aside2_fb6ab39d,После всех наших тренировок тебя все еще смущают просто слова?,,,,,,"Aside2 ""%%"""
,Aside1_bb40dde9,"Что это вообще за причина? Тебе придется немного потерпеть, я не собираюсь потакать твоей ложной стыдливости.",,,,,,"Aside1 ""%%"""
,S_65ed3d7d,"(...черт, зачем ему вообще понадобилось все это выдумывать...)",,,,,,"S ""%%"""
,Aside1_ec50b373,"'Мягкие ткани объекта демонстрируют устойчивый пиломоторный рефлекс, иначе именуемый 'мурашками' или 'гусиной кожей'.'",,,,,,"Aside1 ""%%"""
,Aside1_7798b05c,"'В особенности затронуты области груди, ягодиц и в меньшей степени бедер.'",,,,,,"Aside1 ""%%"""
,S_f41c20b5,"(Я... я не могу это слушать... лучше бы он, как обычно, издевался надо мной!)",,,,,,"S ""%%"""
,Aside1_f2a81099,"'Влагалище исследуемой особи обильно выделяет прозрачный секрет желез, призванных облегчить проникновение полового члена самца внутрь...'",,,,,,"Aside1 ""%%"""
,S_d16d9eae,С-стой! Перестань меня рассматривать и обсуждать все это вслух!,,,,,,"S ""%%"""
,narrator_d39e9c4a_1,*Бззз-зззк!*,,,,,,"""%%"""
,S_73a3d31f,Мммм!!!,,,,,,"S ""%%"""
,Aside4_7e33b1fa,"Я разве тебя не предупреждал, что нельзя отлынивать?",,,,,,"Aside4 ""%%"""
,S_0644e0f2,"(Черт, это снова произошло... аххх...)",,,,,,"S ""%%"""
,Aside8_3325f1dd,Так вот о чем мы это говорили... ах да.,,,,,,"Aside8 ""%%"""
,Aside8_3358d450,"В чем дело, Сара? Я надеюсь, это не снова какие-нибудь глупости?",,,,,,"Aside8 ""%%"""
,S_0aa61432,"Н-нет, я просто... просто... ты нарушаешь чистоту эксперимента!",,,,,,"S ""%%"""
,Aside8_c1a4a081,Каким же это образом?,,,,,,"Aside8 ""%%"""
,S_f29cc4c9,"Когда ты описываешь мне, как я выгляжу со стороны... это только возбуждает меня еще сильнее!",,,,,,"S ""%%"""
,S_8f7e242c,"Я теку еще обильнее, представляя, какой шлюхой выгляжу со стороны! Это смазывает картину!",,,,,,"S ""%%"""
,Aside2_aa916db4,"Оу! Научный подход, я уважаю это, коллега...",,,,,,"Aside2 ""%%"""
,Aside1_e66ab0e1,"'...влажные, чавкающие звуки при мускульном движении объекта скорее всего связаны с избыточным выделением...'",,,,,,"Aside1 ""%%"""
,S_fee3dccd,"Перестань описывать, как хлюпает моя влажная щелка!",,,,,,"S ""%%"""
,S_c782a81b,(Как же меня это заводит! ~♥),,,,,,"S ""%%"""
,Aside8_ac0f78a1,Ты уверена? Потому что в общем-то я тебе помогаю.,,,,,,"Aside8 ""%%"""
,S_6684c032,"Я... я не уверена, что мне нужна {i}такая{/i} помощь. *Ффуф*",,,,,,"S ""%%"""
,Aside8_76a64b2c,"А ты что, уже придумала, как будешь снимать этот аксессуар?",,,,,,"Aside8 ""%%"""
,S_cd1645ce,Что? Я... мне даже в голову не приходил этот вопрос... а... как оно снимается!?,,,,,,"S ""%%"""
,Aside4_fea868ec,"Ну вообще там ничего не было сказано о том, как их снять.",,,,,,"Aside4 ""%%"""
,narrator_de264898,*Бзз-ззз-зззк!*,,,,,,"""%%"""
,S_a4f530a9,"А-А-ааах! О да, Боже, судорога проходит через все тело!",,,,,,"S ""%%"""
,Aside11_acb622d5,"Кхм, я, пожалуй, исправлю 'легкие стоны' на ‘громкие похотливые всхлипы’.",,,,,,"Aside11 ""%%"""
,S_7ba90f8c,Почему оно продолжает пропускать сквозь меня ток? Я же и так уже вся в поту от тренировки!,,,,,,"S ""%%"""
,Aside8_3b11ae1f,"Кто же его знает? Может быть, ты работаешь недостаточно интенсивно?",,,,,,"Aside8 ""%%"""
,Aside4_089ad860,"Если честно, никакой инструкции к нему не прилагалось, я купил неполный комплект за полцены, так как от него был потерян пульт выключения.",,,,,,"Aside4 ""%%"""
,S_ec9a2a1a,"Что значит не... ты что, теперь не знаешь, как с меня снять эту игрушку?",,,,,,"S ""%%"""
,Aside8_11de8461,"А ты разве не хотела бы носить ее до конца жизни и корчиться от оргазмов каждые пять минут, пока не встанет сердце?",,,,,,"Aside8 ""%%"""
,S_6e2f72a2,Я...! Я нет! То есть конечно же да! То есть нет! Или...,,,,,,"S ""%%"""
,Aside4_d7cb3ea1,"Ха-ха-ха, не переживай так! Это технологии протоссов, и обычный человек никак бы не смог снять их с себя, но ты...",,,,,,"Aside4 ""%%"""
,Aside11_88a8a223,"Ты уникальна. Я думаю, что ты сможешь освободиться сама, если у тебя получится сгенерировать достаточно большой выброс пси-силы.",,,,,,"Aside11 ""%%"""
,S_5d4edb9d,Т-ты говоришь об... о моем...,,,,,,"S ""%%"""
